Age,Attrition,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,EmployeeSalary,EmployeeRevenue,PercentSalaryHike,PerformanceRating,StandardHours,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age<=25,Age>=55,ROI
41,No,Human Resources,4,Postgraduate,Human Resources,1722,Satisfied,Male,Junior,Human Resources,Neutral,Married,6430,20794,19,3,40,4,3,3,False,False,2079300.0
40,No,Research & Development,8,Undergraduate,Life Sciences,1724,Neutral,Female,Junior,Manufacturing Director,Dissatisfied,Married,6516,5041,16,3,40,3,3,1,False,False,504000.0
24,No,Research & Development,29,High School,Medical,1725,Neutral,Male,Entry-Level,Laboratory Technician,Dissatisfied,Divorced,3907,3622,13,3,40,2,4,6,True,False,362100.0
46,No,Research & Development,13,Professional Certification,Life Sciences,1727,Satisfied,Male,Junior,Healthcare Representative,Neutral,Single,5562,9697,14,3,40,3,3,10,False,False,969600.0
35,No,Research & Development,27,Professional Certification,Life Sciences,1728,Very Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,6883,5151,16,3,40,3,3,7,False,False,515000.0
30,No,Research & Development,16,High School,Life Sciences,1729,Neutral,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2862,3811,12,3,40,2,2,10,False,False,381000.0
47,No,Sales,2,Professional Certification,Marketing,1731,Satisfied,Male,Junior,Sales Executive,Neutral,Married,4978,3536,11,3,40,3,1,1,False,False,353500.0
46,No,Sales,2,Postgraduate,Life Sciences,1732,Satisfied,Male,Mid-level,Sales Executive,Very Satisfied,Divorced,10368,5596,12,3,40,5,2,10,False,False,559500.0
36,Yes,Sales,13,Other,Marketing,1733,Neutral,Male,Junior,Sales Executive,Dissatisfied,Divorced,6134,8658,13,3,40,3,3,2,False,False,865700.0
32,Yes,Sales,1,Undergraduate,Life Sciences,1734,Dissatisfied,Male,Junior,Sales Executive,Neutral,Single,6735,12147,15,3,40,2,3,0,False,False,1214600.0
23,No,Research & Development,4,High School,Medical,1735,Satisfied,Female,Entry-Level,Laboratory Technician,Neutral,Single,3295,12862,13,3,40,3,1,3,True,False,1286100.0
31,No,Research & Development,24,High School,Technical Degree,1736,Very Satisfied,Female,Junior,Manufacturing Director,Very Satisfied,Single,5238,6670,20,4,40,3,2,5,False,False,666900.0
39,No,Research & Development,1,Postgraduate,Life Sciences,1737,Very Satisfied,Male,Junior,Laboratory Technician,Very Satisfied,Married,6472,8989,15,3,40,2,3,9,False,False,898800.0
32,No,Sales,19,Postgraduate,Life Sciences,1739,Very Satisfied,Male,Mid-level,Sales Executive,Satisfied,Married,9610,3840,13,3,40,2,1,4,False,False,383900.0
40,No,Sales,7,Professional Certification,Medical,1740,Neutral,Male,Executive,Manager,Neutral,Single,19833,4349,14,3,40,3,2,21,False,False,434800.0
45,No,Human Resources,4,Postgraduate,Life Sciences,1744,Satisfied,Female,Mid-level,Human Resources,Satisfied,Married,9756,6595,21,4,40,2,4,5,False,False,659400.0
30,No,Research & Development,2,Professional Certification,Technical Degree,1745,Very Satisfied,Female,Entry-Level,Research Scientist,Dissatisfied,Single,4968,26427,16,3,40,2,3,9,False,False,2642600.0
24,No,Human Resources,10,Postgraduate,Medical,1746,Dissatisfied,Male,Entry-Level,Human Resources,Very Satisfied,Married,2145,2097,14,3,40,2,3,2,True,False,209600.0
30,Yes,Human Resources,8,Postgraduate,Human Resources,1747,Satisfied,Female,Entry-Level,Human Resources,Very Satisfied,Divorced,2180,9732,11,3,40,0,2,4,False,False,973100.0
31,No,Sales,5,Postgraduate,Technical Degree,1749,Dissatisfied,Male,Junior,Sales Executive,Satisfied,Married,8346,20943,19,3,40,3,3,5,False,False,2094200.0
27,No,Research & Development,8,Postgraduate,Medical,1751,Satisfied,Female,Entry-Level,Research Scientist,Very Satisfied,Single,3445,6152,11,3,40,5,2,6,False,False,615100.0
29,Yes,Sales,9,Postgraduate,Marketing,1752,Neutral,Female,Entry-Level,Sales Representative,Neutral,Single,2760,14630,13,3,40,3,3,2,False,False,1462900.0
29,No,Research & Development,1,Postgraduate,Life Sciences,1753,Very Satisfied,Male,Junior,Healthcare Representative,Satisfied,Single,6294,23060,12,3,40,5,4,3,False,False,2305900.0
30,No,Sales,15,Undergraduate,Marketing,1754,Satisfied,Male,Mid-level,Sales Executive,Dissatisfied,Divorced,7140,3088,11,3,40,2,3,7,False,False,308700.0
34,No,Research & Development,2,Professional Certification,Medical,1755,Very Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2932,5586,14,3,40,3,3,5,False,False,558500.0
33,No,Sales,2,Postgraduate,Marketing,1756,Very Satisfied,Female,Junior,Sales Executive,Neutral,Single,5147,10697,15,3,40,2,2,11,False,False,1069600.0
49,No,Sales,11,Professional Certification,Marketing,1757,Very Satisfied,Female,Junior,Sales Executive,Very Satisfied,Single,4507,8191,12,3,40,1,4,5,False,False,819000.0
33,Yes,Sales,16,Postgraduate,Life Sciences,1758,Dissatisfied,Female,Mid-level,Sales Executive,Dissatisfied,Single,8564,10092,20,4,40,2,2,0,False,False,1009100.0
38,No,Research & Development,2,Undergraduate,Medical,1760,Satisfied,Female,Entry-Level,Laboratory Technician,Neutral,Married,2468,15963,14,3,40,4,2,6,False,False,1596200.0
31,Yes,Sales,16,Professional Certification,Marketing,1761,Dissatisfied,Male,Mid-level,Sales Executive,Satisfied,Married,8161,19002,13,3,40,2,3,1,False,False,1900100.0
29,No,Research & Development,4,Postgraduate,Technical Degree,1762,Very Satisfied,Female,Entry-Level,Research Scientist,Dissatisfied,Divorced,2109,10007,13,3,40,2,3,1,False,False,1000600.0
30,No,Research & Development,16,Postgraduate,Life Sciences,1763,Satisfied,Male,Junior,Healthcare Representative,Satisfied,Married,5294,9128,16,3,40,3,3,7,False,False,912700.0
32,No,Research & Development,5,Professional Certification,Technical Degree,1764,Neutral,Male,Entry-Level,Research Scientist,Neutral,Single,2718,17674,14,3,40,3,3,7,False,False,1767300.0
38,No,Research & Development,18,Postgraduate,Medical,1766,Neutral,Male,Junior,Healthcare Representative,Very Satisfied,Married,5811,24539,16,3,40,2,3,1,False,False,2453800.0
43,Yes,Research & Development,17,Postgraduate,Technical Degree,1767,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,2437,15587,16,3,40,4,3,1,False,False,1558600.0
42,No,Research & Development,12,Postgraduate,Medical,1768,Neutral,Male,Entry-Level,Laboratory Technician,Neutral,Divorced,2766,8952,22,4,40,6,2,5,False,False,895100.0
55,No,Research & Development,2,Postgraduate,Medical,1770,Satisfied,Male,Executive,Research Director,Dissatisfied,Married,19038,19805,12,3,40,2,3,1,False,True,1980400.0
33,No,Research & Development,4,Postgraduate,Technical Degree,1771,Very Satisfied,Male,Junior,Research Scientist,Neutral,Divorced,3055,6194,15,3,40,2,2,9,False,False,619300.0
41,No,Research & Development,9,Professional Certification,Life Sciences,1772,Satisfied,Male,Entry-Level,Laboratory Technician,Dissatisfied,Divorced,2289,20520,20,4,40,2,3,5,False,False,2051900.0
34,No,Sales,10,Postgraduate,Life Sciences,1774,Very Satisfied,Male,Junior,Sales Executive,Satisfied,Divorced,4001,12313,14,3,40,3,3,15,False,False,1231200.0
53,No,Research & Development,1,Professional Certification,Medical,1775,Dissatisfied,Female,Senior,Manufacturing Director,Satisfied,Married,12965,22308,20,4,40,2,2,3,False,False,2230700.0
43,No,Human Resources,2,Postgraduate,Life Sciences,1778,Neutral,Male,Entry-Level,Human Resources,Very Satisfied,Single,3539,5033,13,3,40,5,3,9,False,False,503200.0
34,No,Sales,3,Undergraduate,Life Sciences,1779,Very Satisfied,Female,Junior,Sales Executive,Very Satisfied,Single,6029,25353,12,3,40,3,3,2,False,False,2535200.0
21,Yes,Sales,7,High School,Marketing,1780,Neutral,Male,Entry-Level,Sales Representative,Neutral,Single,2679,4567,13,3,40,3,3,1,True,False,456600.0
38,No,Research & Development,6,Undergraduate,Other,1782,Very Satisfied,Female,Entry-Level,Laboratory Technician,Satisfied,Married,3702,16376,11,3,40,3,3,5,False,False,1637500.0
22,Yes,Research & Development,8,High School,Medical,1783,Satisfied,Female,Entry-Level,Laboratory Technician,Dissatisfied,Married,2398,15999,17,3,40,6,3,1,True,False,1599800.0
31,No,Sales,29,Professional Certification,Marketing,1784,Dissatisfied,Female,Junior,Sales Executive,Very Satisfied,Married,5468,13402,14,3,40,3,3,12,False,False,1340100.0
51,No,Research & Development,3,Postgraduate,Technical Degree,1786,Dissatisfied,Female,Mid-level,Manager,Satisfied,Married,13116,22984,11,3,40,2,3,2,False,False,2298300.0
37,No,Sales,9,Undergraduate,Marketing,1787,Neutral,Male,Junior,Sales Executive,Neutral,Married,4189,8800,14,3,40,2,3,5,False,False,879900.0
46,No,Research & Development,2,Professional Certification,Medical,1789,Satisfied,Male,Executive,Research Director,Very Satisfied,Divorced,19328,14218,17,3,40,3,3,2,False,False,1421700.0
36,No,Research & Development,10,Postgraduate,Life Sciences,1790,Very Satisfied,Male,Mid-level,Healthcare Representative,Dissatisfied,Married,8321,25949,13,3,40,1,3,12,False,False,2594800.0
44,Yes,Research & Development,1,Undergraduate,Medical,1792,Satisfied,Male,Entry-Level,Research Scientist,Neutral,Divorced,2342,11092,12,3,40,2,2,5,False,False,1109100.0
37,No,Human Resources,8,Undergraduate,Other,1794,Satisfied,Male,Junior,Human Resources,Neutral,Divorced,4071,12832,13,3,40,4,2,10,False,False,1283100.0
35,Yes,Sales,27,Postgraduate,Life Sciences,1797,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,5813,13492,18,3,40,2,3,10,False,False,1349100.0
33,No,Research & Development,8,Professional Certification,Life Sciences,1798,Very Satisfied,Male,Entry-Level,Research Scientist,Dissatisfied,Married,3143,6076,19,3,40,1,3,10,False,False,607500.0
28,No,Research & Development,1,Postgraduate,Life Sciences,1799,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2044,5531,11,3,40,6,4,5,False,False,553000.0
39,No,Research & Development,10,High School,Medical,1800,Satisfied,Male,Mid-level,Research Director,Satisfied,Single,13464,7914,21,4,40,3,3,4,False,False,791300.0
46,No,Sales,26,Undergraduate,Life Sciences,1801,Neutral,Male,Junior,Sales Executive,Neutral,Single,7991,25166,15,3,40,3,3,2,False,False,2516500.0
40,No,Research & Development,2,Undergraduate,Life Sciences,1802,Satisfied,Female,Entry-Level,Laboratory Technician,Dissatisfied,Married,3377,25605,17,3,40,5,2,4,False,False,2560400.0
42,No,Research & Development,13,Postgraduate,Medical,1803,Neutral,Male,Junior,Healthcare Representative,Dissatisfied,Married,5538,5696,18,3,40,2,2,0,False,False,569500.0
35,No,Research & Development,2,Undergraduate,Medical,1804,Neutral,Male,Junior,Manufacturing Director,Very Satisfied,Divorced,5762,24442,14,3,40,6,3,7,False,False,2444100.0
38,No,Human Resources,2,Postgraduate,Human Resources,1805,Dissatisfied,Male,Entry-Level,Human Resources,Neutral,Divorced,2592,7129,13,3,40,3,3,11,False,False,712800.0
34,Yes,Research & Development,9,Professional Certification,Life Sciences,1807,Very Satisfied,Male,Junior,Laboratory Technician,Dissatisfied,Married,5346,6208,17,3,40,3,2,7,False,False,620700.0
37,Yes,Research & Development,10,Professional Certification,Medical,1809,Very Satisfied,Male,Junior,Manufacturing Director,Dissatisfied,Single,4213,4992,15,3,40,4,1,10,False,False,499100.0
39,No,Sales,20,Postgraduate,Life Sciences,1812,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Divorced,4127,19188,18,3,40,6,3,2,False,False,1918700.0
43,No,Research & Development,9,Postgraduate,Life Sciences,1813,Dissatisfied,Male,Entry-Level,Research Scientist,Satisfied,Single,2438,24978,13,3,40,2,2,3,False,False,2497700.0
41,No,Research & Development,5,Postgraduate,Life Sciences,1814,Neutral,Male,Junior,Healthcare Representative,Neutral,Single,6870,15530,12,3,40,3,1,3,False,False,1552900.0
41,No,Sales,4,High School,Marketing,1815,Satisfied,Female,Mid-level,Sales Executive,Satisfied,Divorced,10447,26458,13,3,40,3,4,22,False,False,2645700.0
30,No,Research & Development,10,Postgraduate,Medical,1816,Dissatisfied,Female,Mid-level,Manufacturing Director,Satisfied,Single,9667,2739,14,3,40,3,3,7,False,False,273800.0
26,Yes,Human Resources,20,Undergraduate,Medical,1818,Very Satisfied,Female,Entry-Level,Human Resources,Neutral,Married,2148,6889,11,3,40,3,3,5,False,False,688800.0
46,Yes,Research & Development,21,Undergraduate,Medical,1821,Very Satisfied,Female,Junior,Healthcare Representative,Neutral,Married,8926,10842,22,4,40,2,4,9,False,False,1084100.0
40,No,Research & Development,1,Postgraduate,Life Sciences,1822,Satisfied,Female,Junior,Healthcare Representative,Very Satisfied,Divorced,6513,9060,17,3,40,3,3,5,False,False,905900.0
34,No,Sales,8,Undergraduate,Technical Degree,1823,Neutral,Male,Junior,Sales Executive,Satisfied,Married,6799,22128,21,4,40,5,3,10,False,False,2212700.0
58,No,Sales,2,Postgraduate,Medical,1824,Neutral,Male,Senior,Manager,Neutral,Divorced,16291,22577,22,4,40,0,2,16,False,True,2257600.0
35,No,Research & Development,23,Professional Certification,Medical,1826,Neutral,Male,Entry-Level,Laboratory Technician,Satisfied,Married,2705,9696,16,3,40,2,4,5,False,False,969500.0
47,No,Research & Development,4,Postgraduate,Life Sciences,1827,Satisfied,Female,Mid-level,Manufacturing Director,Neutral,Divorced,10333,19271,12,3,40,4,3,22,False,False,1927000.0
40,No,Research & Development,12,Postgraduate,Life Sciences,1829,Neutral,Female,Junior,Healthcare Representative,Dissatisfied,Divorced,4448,10748,12,3,40,3,3,7,False,False,1074700.0
54,No,Research & Development,7,Professional Certification,Medical,1830,Very Satisfied,Female,Junior,Research Scientist,Very Satisfied,Married,6854,15696,15,3,40,2,2,7,False,False,1569500.0
31,No,Sales,7,Professional Certification,Marketing,1833,Dissatisfied,Female,Mid-level,Sales Executive,Dissatisfied,Married,9637,8277,14,3,40,3,3,3,False,False,827600.0
28,No,Research & Development,1,Postgraduate,Medical,1834,Satisfied,Female,Entry-Level,Research Scientist,Dissatisfied,Married,3591,12719,25,4,40,3,3,3,False,False,1271800.0
38,No,Sales,2,Professional Certification,Marketing,1835,Neutral,Female,Junior,Sales Representative,Very Satisfied,Married,5405,4244,20,4,40,4,2,4,False,False,424300.0
26,No,Sales,10,Postgraduate,Medical,1836,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,4684,9125,13,3,40,4,3,5,False,False,912400.0
58,No,Research & Development,15,Professional Certification,Life Sciences,1837,Dissatisfied,Male,Senior,Research Director,Satisfied,Married,15787,21624,14,3,40,3,3,2,False,True,2162300.0
18,No,Research & Development,14,Postgraduate,Medical,1839,Neutral,Female,Entry-Level,Research Scientist,Satisfied,Single,1514,8018,16,3,40,4,1,0,True,False,801700.0
31,Yes,Human Resources,18,Other,Human Resources,1842,Very Satisfied,Male,Entry-Level,Human Resources,Dissatisfied,Married,2956,21495,17,3,40,4,3,1,False,False,2149400.0
29,Yes,Human Resources,13,Postgraduate,Human Resources,1844,Dissatisfied,Male,Entry-Level,Human Resources,Dissatisfied,Divorced,2335,3157,15,3,40,3,3,2,False,False,315600.0
45,No,Sales,2,Professional Certification,Life Sciences,1845,Satisfied,Female,Junior,Sales Executive,Satisfied,Married,5154,19665,22,4,40,3,4,8,False,False,1966400.0
36,No,Research & Development,2,Professional Certification,Other,1847,Very Satisfied,Female,Junior,Research Scientist,Neutral,Married,6962,19573,22,4,40,2,3,1,False,False,1957200.0
43,No,Sales,2,Professional Certification,Life Sciences,1849,Dissatisfied,Male,Junior,Sales Executive,Very Satisfied,Married,5675,19246,20,4,40,5,3,7,False,False,1924500.0
27,No,Research & Development,5,Undergraduate,Life Sciences,1850,Very Satisfied,Female,Entry-Level,Laboratory Technician,Very Satisfied,Single,2379,19826,14,3,40,3,2,5,False,False,1982500.0
29,No,Research & Development,20,High School,Medical,1852,Very Satisfied,Male,Entry-Level,Laboratory Technician,Very Satisfied,Married,3812,7003,13,3,40,3,4,11,False,False,700200.0
32,No,Sales,10,Professional Certification,Marketing,1853,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,4648,26075,13,3,40,2,4,0,False,False,2607400.0
42,No,Research & Development,10,Professional Certification,Technical Degree,1854,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,2936,6161,22,4,40,1,2,6,False,False,616000.0
47,No,Research & Development,9,Professional Certification,Life Sciences,1856,Neutral,Female,Entry-Level,Laboratory Technician,Satisfied,Single,2105,5411,12,3,40,2,3,2,False,False,541000.0
46,No,Research & Development,2,Undergraduate,Life Sciences,1857,Very Satisfied,Male,Mid-level,Manufacturing Director,Very Satisfied,Divorced,8578,19989,14,3,40,4,2,9,False,False,1998800.0
28,No,Human Resources,1,Undergraduate,Life Sciences,1858,Satisfied,Male,Entry-Level,Human Resources,Very Satisfied,Divorced,2706,10494,15,3,40,2,3,3,False,False,1049300.0
29,No,Research & Development,29,High School,Life Sciences,1859,Very Satisfied,Male,Junior,Healthcare Representative,Satisfied,Divorced,6384,21143,17,3,40,3,3,7,False,False,2114200.0
42,No,Research & Development,8,Postgraduate,Life Sciences,1860,Very Satisfied,Male,Entry-Level,Laboratory Technician,Satisfied,Single,3968,13624,13,3,40,3,3,0,False,False,1362300.0
32,Yes,Sales,2,Professional Certification,Marketing,1862,Satisfied,Male,Junior,Sales Executive,Neutral,Single,9907,26186,12,3,40,3,2,2,False,False,2618500.0
46,No,Sales,3,Postgraduate,Technical Degree,1863,Dissatisfied,Female,Senior,Sales Executive,Dissatisfied,Divorced,13225,7739,12,3,40,5,3,19,False,False,773800.0
27,No,Sales,23,High School,Medical,1864,Neutral,Female,Junior,Sales Representative,Satisfied,Married,3540,7018,21,4,40,5,3,9,False,False,701700.0
29,No,Human Resources,6,High School,Medical,1865,Very Satisfied,Male,Entry-Level,Human Resources,Neutral,Married,2804,15434,11,3,40,3,3,1,False,False,1543300.0
43,No,Research & Development,6,Postgraduate,Medical,1866,Dissatisfied,Female,Executive,Manager,Satisfied,Married,19392,22539,13,3,40,2,3,16,False,False,2253800.0
